ensembl_id	gene	UNEECON-G	pLI
ENSG00000147604	RPL7	0.381067	8.6210e-01
ENSG00000147606	SLC26A7	0.040170	2.0169e-09
ENSG00000147613	PSKH2	0.112001	8.9257e-09
ENSG00000147614	ATP6V0D2	0.048020	1.2238e-01
ENSG00000147642	SYBU	0.223233	2.0851e-01
ENSG00000147647	DPYS	0.176960	3.0726e-03
ENSG00000147649	MTDH	0.102145	2.3000e-01
ENSG00000147650	LRP12	0.240353	7.8289e-01
ENSG00000147654	EBAG9	0.186427	1.9275e-03
ENSG00000147655	RSPO2	0.119578	1.5575e-02
ENSG00000147669	POLR2K	0.276842	3.3429e-02
ENSG00000147677	EIF3H	0.202308	7.7386e-03
ENSG00000147679	UTP23	0.102674	1.5151e-01
ENSG00000147684	NDUFB9	0.124758	9.9396e-04
ENSG00000147687	TATDN1	0.068657	9.2513e-10
ENSG00000147689	FAM83A	0.038010	5.3155e-08
ENSG00000147697	GSDMC	0.041842	1.1448e-13
ENSG00000147724	FAM135B	0.242639	3.3081e-01
ENSG00000147789	ZNF7	0.156789	1.4729e-05
ENSG00000147799	ARHGAP39	0.289503	7.8338e-01
ENSG00000147804	SLC39A4	0.089854	1.3724e-01
ENSG00000147852	VLDLR	0.294536	1.7676e-11
ENSG00000147853	AK3	0.051434	1.8295e-03
ENSG00000147854	UHRF2	0.532242	7.9145e-01
ENSG00000147862	NFIB	0.539956	6.6702e-01
ENSG00000147869	CER1	0.122257	1.1179e-05
ENSG00000147872	PLIN2	0.152417	5.6444e-08
ENSG00000147874	HAUS6	0.050530	3.8323e-03
ENSG00000147883	CDKN2B	0.048237	4.2451e-01
ENSG00000147889	CDKN2A	0.046417	3.1352e-01
ENSG00000147894	C9orf72	0.164492	3.1948e-05
ENSG00000147896	IFNK	0.035603	1.0539e-09
ENSG00000147905	ZCCHC7	0.044044	1.8362e-04
ENSG00000147912	FBXO10	0.187944	1.5679e-05
ENSG00000147926	SPATA31A3	0.018155	2.9916e-01
ENSG00000147955	SIGMAR1	0.234328	6.8766e-01
ENSG00000147996	CBWD5	0.087052	2.5861e-02
ENSG00000148019	CEP78	0.026712	3.2822e-12
ENSG00000148053	NTRK2	0.531539	9.9980e-01
ENSG00000148057	IDNK	0.091927	2.7279e-01
ENSG00000148082	SHC3	0.154952	5.3369e-02
ENSG00000148090	AUH	0.145500	2.5371e-04
ENSG00000148120	C9orf3	0.057546	2.9974e-05
ENSG00000148136	OR13C4	0.234057	1.6257e-08
ENSG00000148143	ZNF462	0.339307	9.7271e-01
ENSG00000148153	INIP	0.344404	3.6946e-02
ENSG00000148154	UGCG	0.486302	9.4609e-01
ENSG00000148156	ACTL7B	0.065888	2.4680e-06
ENSG00000148158	SNX30	0.089669	1.7246e-01
ENSG00000148175	STOM	0.347458	4.0664e-05
ENSG00000148180	GSN	0.184068	1.4371e-10
ENSG00000148187	MRRF	0.175528	1.1794e-05
ENSG00000148200	NR6A1	0.355679	9.8018e-01
ENSG00000148204	CRB2	0.073206	1.4470e-14
ENSG00000148215	OR5C1	0.049168	1.2215e-04
ENSG00000148218	ALAD	0.340757	5.1386e-02
ENSG00000148219	ASTN2	0.196670	3.0038e-01
ENSG00000148225	WDR31	0.052567	7.0767e-01
ENSG00000148229	POLE3	0.100835	3.3329e-02
ENSG00000148248	SURF4	0.497445	2.8051e-01
ENSG00000148288	GBGT1	0.031144	2.0467e-06
ENSG00000148290	SURF1	0.046920	2.1643e-13
ENSG00000148291	SURF2	0.028852	7.2630e-06
ENSG00000148296	SURF6	0.030970	8.3018e-07
ENSG00000148297	MED22	0.124479	3.2111e-03
ENSG00000148300	REXO4	0.129591	1.1937e-03
ENSG00000148303	RPL7A	0.223194	7.3083e-01
ENSG00000148308	GTF3C5	0.112391	1.4827e-03
ENSG00000148331	ASB6	0.081004	2.8574e-04
ENSG00000148334	PTGES2	0.056682	7.8167e-06
ENSG00000148335	NTMT1	0.280253	7.7761e-02
ENSG00000148337	CIZ1	0.135897	1.1627e-02
ENSG00000148339	SLC25A25	0.114767	1.3434e-01
ENSG00000148341	SH3GLB2	0.202352	2.2418e-03
ENSG00000148344	PTGES	0.383608	6.5991e-01
ENSG00000148346	LCN2	0.037704	2.4174e-08
ENSG00000148356	LRSAM1	0.106597	4.9981e-13
ENSG00000148358	GPR107	0.224414	5.1499e-01
ENSG00000148377	IDI2	0.042126	2.5722e-09
ENSG00000148384	INPP5E	0.188643	3.8446e-03
ENSG00000148386	LCN9	0.040319	1.0525e-02
ENSG00000148396	SEC16A	0.084184	1.7604e-01
ENSG00000148399	DPH7	0.058468	1.1944e-08
ENSG00000148400	NOTCH1	0.418257	1.0000e+00
ENSG00000148408	CACNA1B	0.362873	5.8565e-02
ENSG00000148411	NACC2	0.327305	3.2314e-01
ENSG00000148426	PROSER2	0.032654	1.3263e-04
ENSG00000148429	USP6NL	0.112316	1.8832e-02
ENSG00000148444	COMMD3	0.038339	1.0318e-01
ENSG00000148450	MSRB2	0.127750	5.3435e-05
ENSG00000148459	PDSS1	0.352833	4.2553e-08
ENSG00000148468	FAM171A1	0.167391	8.4558e-01
ENSG00000148482	SLC39A12	0.100170	1.7757e-05
ENSG00000148483	TMEM236	0.076025	1.6615e-02
ENSG00000148484	RSU1	0.208581	2.6033e-03
ENSG00000148488	ST8SIA6	0.059584	3.2040e-05
ENSG00000148498	PARD3	0.228637	9.9515e-01
ENSG00000148513	ANKRD30A	0.016335	3.0281e-43
ENSG00000148516	ZEB1	0.315652	9.8294e-01
ENSG00000148541	FAM13C	0.364617	2.8999e-01
ENSG00000148572	NRBF2	0.085682	2.5220e-02
ENSG00000148584	A1CF	0.229733	3.6818e-02
ENSG00000148600	CDHR1	0.078617	1.5742e-11
ENSG00000148602	LRIT1	0.035393	3.1009e-15
ENSG00000148604	RGR	0.069863	1.0123e-06
ENSG00000148606	POLR3A	0.330554	1.6208e-23
ENSG00000148634	HERC4	0.571446	9.2298e-01
ENSG00000148660	CAMK2G	0.548587	3.0252e-02
ENSG00000148671	ADIRF	0.067001	1.4971e-02
ENSG00000148672	GLUD1	0.461655	6.0456e-01
ENSG00000148677	ANKRD1	0.110121	3.6075e-10
ENSG00000148680	HTR7	0.302917	7.6753e-05
ENSG00000148688	RPP30	0.044105	1.3940e-05
ENSG00000148690	FRA10AC1	0.088664	4.9678e-05
ENSG00000148700	ADD3	0.086532	9.9981e-01
ENSG00000148702	HABP2	0.019747	2.2159e-14
ENSG00000148704	VAX1	0.177668	7.8385e-01
ENSG00000148719	DNAJB12	0.230365	4.7411e-01
ENSG00000148730	EIF4EBP2	0.085879	2.4122e-01
ENSG00000148734	NPFFR1	0.053845	7.7480e-14
ENSG00000148735	PLEKHS1	0.033785	9.8376e-04
ENSG00000148737	TCF7L2	0.346703	9.9694e-01
ENSG00000148773	MKI67	0.025122	1.0399e-27
ENSG00000148795	CYP17A1	0.196995	2.1156e-04
ENSG00000148798	INA	0.170076	1.0334e-07
ENSG00000148803	FUOM	0.068303	5.4133e-04
ENSG00000148814	LRRC27	0.017704	2.6245e-08
ENSG00000148824	MTG1	0.132579	1.5289e-01
ENSG00000148826	NKX6-2	0.043085	2.9840e-02
ENSG00000148832	PAOX	0.040497	1.0289e-04
ENSG00000148834	GSTO1	0.124014	9.3606e-07
ENSG00000148835	TAF5	0.316517	9.9944e-01
ENSG00000148840	PPRC1	0.179742	9.9999e-01
ENSG00000148841	ITPRIP	0.061474	5.2681e-02
ENSG00000148842	CNNM2	0.601246	9.9824e-01
ENSG00000148843	PDCD11	0.104758	1.5960e-16
ENSG00000148848	ADAM12	0.131558	1.7727e-02
ENSG00000148908	RGS10	0.367154	1.5011e-01
ENSG00000148925	BTBD10	0.571346	2.0818e-03
ENSG00000148926	ADM	0.153006	7.1359e-02
ENSG00000148935	GAS2	0.193978	1.3410e-02
ENSG00000148942	SLC5A12	0.246339	5.2780e-03
ENSG00000148943	LIN7C	0.265819	2.1751e-02
ENSG00000148948	LRRC4C	0.535862	3.2010e-01
ENSG00000148950	IMMP1L	0.061086	8.3044e-03
ENSG00000148965	SAA4	0.076787	1.0746e-02
ENSG00000148985	PGAP2	0.257936	1.3135e-02
ENSG00000149016	TUT1	0.075949	1.5009e-02
ENSG00000149021	SCGB1A1	0.070005	1.7342e-02
ENSG00000149043	SYT8	0.035492	3.1260e-17
ENSG00000149050	ZNF214	0.050574	1.7740e-17
ENSG00000149054	ZNF215	0.074184	8.8374e-06
ENSG00000149084	HSD17B12	0.086553	5.9410e-04
ENSG00000149089	APIP	0.095038	2.7225e-11
ENSG00000149090	PAMR1	0.027148	3.4039e-27
ENSG00000149091	DGKZ	0.315568	6.6645e-01
ENSG00000149100	EIF3M	0.167760	1.1384e-02
ENSG00000149115	TNKS1BP1	0.054842	4.2320e-02
ENSG00000149124	GLYAT	0.041909	3.4179e-02
ENSG00000149131	SERPING1	0.302272	4.7467e-01
ENSG00000149133	OR5F1	0.043021	4.9817e-05
ENSG00000149136	SSRP1	0.577109	8.5065e-01
ENSG00000149150	SLC43A1	0.120259	3.1578e-01
ENSG00000149177	PTPRJ	0.147122	1.6719e-02
ENSG00000149179	C11orf49	0.054701	4.0679e-09
ENSG00000149182	ARFGAP2	0.137831	7.2704e-03
ENSG00000149187	CELF1	0.601869	5.9621e-01
ENSG00000149201	CCDC81	0.039402	1.6678e-02
ENSG00000149212	SESN3	0.401469	6.2465e-01
ENSG00000149218	ENDOD1	0.071810	6.3838e-11
ENSG00000149231	CCDC82	0.072165	1.0234e-06
ENSG00000149243	KLHL35	0.037329	1.6536e-13
ENSG00000149256	TENM4	0.281263	9.1197e-01
ENSG00000149257	SERPINH1	0.141201	3.3323e-02
ENSG00000149260	CAPN5	0.123906	2.5603e-02
ENSG00000149262	INTS4	0.137015	1.4000e-09
ENSG00000149269	PAK1	0.547353	1.2407e-01
ENSG00000149273	RPS3	0.488379	7.0931e-01
ENSG00000149289	ZC3H12C	0.270259	9.9239e-01
ENSG00000149292	TTC12	0.032000	7.4635e-05
ENSG00000149295	DRD2	0.544763	7.8620e-01
ENSG00000149300	C11orf52	0.098735	5.6052e-01
ENSG00000149305	HTR3B	0.040897	6.7396e-04
ENSG00000149308	NPAT	0.137453	7.5165e-01
ENSG00000149311	ATM	0.226902	9.2844e-06
ENSG00000149313	AASDHPPT	0.120056	4.0577e-02
ENSG00000149328	GLB1L2	0.031463	7.8882e-19
ENSG00000149346	SLX4IP	0.074169	2.1079e-12
ENSG00000149357	LAMTOR1	0.277352	6.6795e-01
ENSG00000149380	P4HA3	0.060509	1.8281e-08
ENSG00000149403	GRIK4	0.230921	1.0027e-01
ENSG00000149418	ST14	0.312251	5.6765e-01
ENSG00000149428	HYOU1	0.272013	2.6140e-03
ENSG00000149435	GGTLC1	0.092219	3.8401e-05
ENSG00000149443	C20orf78	0.035606	5.6050e-01
ENSG00000149451	ADAM33	0.037427	1.9246e-15
ENSG00000149452	SLC22A8	0.183267	8.1036e-09
ENSG00000149480	MTA2	0.558174	9.5720e-01
ENSG00000149483	TMEM138	0.144046	1.8361e-01
ENSG00000149485	FADS1	0.511026	9.0195e-01
ENSG00000149488	TMC2	0.023563	2.9890e-26
ENSG00000149489	ROM1	0.070495	7.6274e-02
ENSG00000149499	EML3	0.291115	2.6431e-04
ENSG00000149503	INCENP	0.139009	3.9005e-01
ENSG00000149506	ZP1	0.030903	1.0034e-19
ENSG00000149516	MS4A3	0.046191	1.0876e-02
ENSG00000149532	CPSF7	0.353914	9.9260e-01
ENSG00000149534	MS4A2	0.037633	1.5584e-02
ENSG00000149541	B3GAT3	0.247512	2.0505e-04
ENSG00000149548	CCDC15	0.032297	4.3387e-18
ENSG00000149554	CHEK1	0.268598	8.6728e-08
ENSG00000149557	FEZ1	0.254898	3.7430e-01
ENSG00000149564	ESAM	0.072614	3.1872e-01
ENSG00000149571	KIRREL3	0.340443	9.9549e-01
ENSG00000149573	MPZL2	0.047135	4.3197e-12
ENSG00000149575	SCN2B	0.186782	1.7200e-03
ENSG00000149577	SIDT2	0.410317	3.1344e-01
ENSG00000149582	TMEM25	0.047096	1.6734e-11
ENSG00000149591	TAGLN	0.187910	7.2873e-02
ENSG00000149596	JPH2	0.183324	4.5367e-05
ENSG00000149599	DUSP15	0.062527	7.6820e-05
ENSG00000149600	COMMD7	0.091410	3.6804e-06
ENSG00000149609	C20orf144	0.032847	2.2981e-03
ENSG00000149633	KIAA1755	0.024489	8.2954e-08
ENSG00000149634	SPATA25	0.039403	1.1786e-03
ENSG00000149635	OCSTAMP	0.184247	7.1298e-04
ENSG00000149636	DSN1	0.069819	1.5275e-06
ENSG00000149639	SOGA1	0.149103	9.9966e-01
ENSG00000149646	CNBD2	0.024331	1.4047e-09
ENSG00000149651	SPINT4	0.041394	8.0384e-02
ENSG00000149654	CDH22	0.249141	5.2609e-01
ENSG00000149657	LSM14B	0.343881	8.8237e-01
ENSG00000149658	YTHDF1	0.276880	9.9507e-01
ENSG00000149679	CABLES2	0.155834	7.4575e-05
ENSG00000149735	GPHA2	0.096761	1.7828e-08
ENSG00000149742	SLC22A9	0.087522	1.4381e-11
ENSG00000149743	TRPT1	0.075291	9.6608e-04
ENSG00000149761	NUDT22	0.152368	5.8334e-02
ENSG00000149781	FERMT3	0.359164	2.3642e-01
ENSG00000149782	PLCB3	0.347152	8.0413e-01
ENSG00000149792	MRPL49	0.075333	1.8166e-01
ENSG00000149798	CDC42EP2	0.186526	3.9727e-02
ENSG00000149806	FAU	0.291556	8.6001e-01
ENSG00000149809	TM7SF2	0.097270	4.5935e-07
ENSG00000149823	VPS51	0.239896	1.1825e-04
ENSG00000149922	TBX6	0.205049	5.5580e-02
ENSG00000149923	PPP4C	0.733412	9.0483e-01
ENSG00000149925	ALDOA	0.264220	2.3130e-02
ENSG00000149929	HIRIP3	0.019915	2.5652e-08
ENSG00000149930	TAOK2	0.296537	9.9995e-01
ENSG00000149932	TMEM219	0.086639	4.4622e-03
ENSG00000149948	HMGA2	0.400612	7.7576e-01
ENSG00000149968	MMP3	0.042957	2.2611e-02
ENSG00000149970	CNKSR2	0.553408	9.9931e-01
ENSG00000149972	CNTN5	0.114718	7.2432e-02
ENSG00000150045	KLRF1	0.035898	8.7601e-06
ENSG00000150048	CLEC1A	0.041539	3.8295e-15
ENSG00000150051	MKX	0.145088	3.4815e-01
ENSG00000150054	MPP7	0.115120	1.0426e-11
ENSG00000150093	ITGB1	0.483158	7.9804e-01
ENSG00000150201	FXYD4	0.108864	3.3896e-04
ENSG00000150244	TRIM48	0.034397	1.1576e-27
ENSG00000150261	OR8K1	0.060299	5.4593e-06
ENSG00000150269	OR5M9	0.031631	4.0178e-03
ENSG00000150275	PCDH15	0.064458	3.7458e-04
ENSG00000150281	CTF1	0.074459	1.6127e-01
ENSG00000150337	FCGR1A	0.068101	2.7084e-02
ENSG00000150347	ARID5B	0.280946	9.9996e-01
ENSG00000150361	KLHL1	0.162691	5.9093e-04
ENSG00000150394	CDH8	0.392769	3.0099e-01
ENSG00000150401	DCUN1D2	0.138012	5.0787e-02
ENSG00000150403	TMCO3	0.116346	5.2134e-16
ENSG00000150433	TMEM218	0.154580	1.9626e-02
ENSG00000150455	TIRAP	0.032941	5.8794e-04
ENSG00000150457	LATS2	0.343760	9.8939e-01
ENSG00000150459	SAP18	0.343810	7.0917e-01
ENSG00000150477	KIAA1328	0.077215	9.0313e-03
ENSG00000150510	FAM124A	0.092567	9.4171e-10
ENSG00000150526	MIA2	0.027797	1.6489e-02
ENSG00000150540	HNMT	0.072828	2.0539e-02
ENSG00000150551	LYPD1	0.140468	5.8886e-04
ENSG00000150556	LYPD6B	0.145944	1.4949e-01
ENSG00000150593	PDCD4	0.093540	3.0236e-04
ENSG00000150594	ADRA2A	0.200197	5.0741e-03
ENSG00000150625	GPM6A	0.461322	9.3904e-01
ENSG00000150627	WDR17	0.075931	5.7045e-25
ENSG00000150628	SPATA4	0.038694	1.8983e-02
ENSG00000150630	VEGFC	0.215102	5.1138e-01
ENSG00000150636	CCDC102B	0.028668	2.1011e-10
ENSG00000150637	CD226	0.261783	4.4753e-01
ENSG00000150656	CNDP1	0.104176	3.2453e-10
ENSG00000150672	DLG2	0.340035	9.8434e-01
ENSG00000150676	CCDC83	0.017699	2.7855e-07
ENSG00000150681	RGS18	0.082801	1.2197e-03
ENSG00000150687	PRSS23	0.189531	4.5500e-06
ENSG00000150712	MTMR12	0.253374	9.9649e-01
ENSG00000150722	PPP1R1C	0.177240	1.2230e-05
ENSG00000150750	C11orf53	0.070358	2.0247e-03
ENSG00000150753	CCT5	0.413819	9.9980e-01
ENSG00000150756	FAM173B	0.054906	1.7710e-09
ENSG00000150768	DLAT	0.135357	3.6995e-07
ENSG00000150773	PIH1D2	0.049781	9.8620e-09
ENSG00000150779	TIMM8B	0.067013	5.3145e-02
ENSG00000150782	IL18	0.296528	2.9184e-02
ENSG00000150783	TEX12	0.111201	8.8772e-02
ENSG00000150787	PTS	0.087615	9.6822e-03
ENSG00000150867	PIP4K2A	0.316129	6.1103e-01
ENSG00000150873	C2orf50	0.042119	2.4326e-04
ENSG00000150893	FREM2	0.158228	2.5498e-11
ENSG00000150907	FOXO1	0.324277	9.9697e-01
ENSG00000150938	CRIM1	0.231439	5.8661e-01
ENSG00000150961	SEC24D	0.157117	5.2967e-03
ENSG00000150967	ABCB9	0.098749	9.7123e-04
ENSG00000150977	RILPL2	0.114068	2.3948e-02
ENSG00000150990	DHX37	0.236403	9.9911e-01
ENSG00000150991	UBC	0.577330	6.0888e-01
ENSG00000150995	ITPR1	0.607505	9.9994e-01
ENSG00000151005	TKTL2	0.088839	1.3328e-07
ENSG00000151006	PRSS53	0.035352	2.5013e-15
ENSG00000151012	SLC7A11	0.115094	5.7727e-05
ENSG00000151023	ENKUR	0.041676	1.1131e-05
ENSG00000151025	GPR158	0.114623	4.1100e-04
ENSG00000151033	LYZL2	0.031951	9.6508e-07
ENSG00000151062	CACNA2D4	0.068559	2.5314e-34
ENSG00000151065	DCP1B	0.094434	2.7750e-09
ENSG00000151067	CACNA1C	0.545469	7.7822e-03
ENSG00000151079	KCNA6	0.472458	4.2603e-01
ENSG00000151090	THRB	0.541292	8.8052e-01
ENSG00000151092	NGLY1	0.073211	1.0659e-14
ENSG00000151093	OXSM	0.132018	1.7795e-01
ENSG00000151116	UEVLD	0.087058	3.7779e-04
ENSG00000151117	TMEM86A	0.317799	1.9750e-02
ENSG00000151131	C12orf45	0.049209	1.0933e-02
ENSG00000151136	BTBD11	0.214309	9.2575e-01
ENSG00000151148	UBE3B	0.149823	4.9117e-02
ENSG00000151150	ANK3	0.224164	2.6897e-01
ENSG00000151151	IPMK	0.203522	9.5507e-01
ENSG00000151164	RAD9B	0.044334	4.9110e-10
ENSG00000151176	PLBD2	0.139422	1.0452e-09
ENSG00000151208	DLG5	0.307273	9.9031e-01
ENSG00000151224	MAT1A	0.446681	2.1621e-01
ENSG00000151229	SLC2A13	0.214900	7.2407e-01
ENSG00000151233	GXYLT1	0.141203	4.4148e-01
ENSG00000151239	TWF1	0.139298	1.0655e-01
ENSG00000151240	DIP2C	0.585598	7.2494e-01
ENSG00000151247	EIF4E	0.517604	9.9067e-01
ENSG00000151276	MAGI1	0.197470	5.4376e-01
ENSG00000151287	TEX30	0.054852	6.1395e-04
ENSG00000151292	CSNK1G3	0.530094	9.9956e-01
ENSG00000151304	SRFBP1	0.029806	2.7705e-12
ENSG00000151320	AKAP6	0.135350	9.9987e-01
ENSG00000151322	NPAS3	0.350875	8.6799e-01
ENSG00000151327	FAM177A1	0.057171	1.7926e-01
ENSG00000151332	MBIP	0.042698	1.1923e-04
ENSG00000151338	MIPOL1	0.066657	1.0291e-04
ENSG00000151348	EXT2	0.148615	1.4288e-08
ENSG00000151353	TMEM18	0.093644	1.4377e-02
ENSG00000151360	ALLC	0.055931	3.1297e-15
ENSG00000151364	KCTD14	0.149049	3.2622e-02
ENSG00000151365	THRSP	0.080497	3.1954e-03
ENSG00000151366	NDUFC2	0.079646	4.4220e-01
ENSG00000151376	ME3	0.232122	8.2454e-14
ENSG00000151379	MSGN1	0.068679	6.8085e-02
ENSG00000151388	ADAMTS12	0.131929	1.0227e-02
ENSG00000151413	NUBPL	0.220140	3.4506e-03
ENSG00000151414	NEK7	0.489372	3.7701e-01
ENSG00000151418	ATP6V1G3	0.104448	1.6193e-01
ENSG00000151422	FER	0.284569	8.9662e-02
ENSG00000151445	VIPAS39	0.303745	9.8032e-10
ENSG00000151458	ANKRD50	0.196978	7.9488e-01
ENSG00000151461	UPF2	0.355871	1.0000e+00
ENSG00000151465	CDC123	0.246570	2.2435e-05
ENSG00000151466	SCLT1	0.039914	1.2256e-04
ENSG00000151468	CCDC3	0.051797	4.6204e-03
ENSG00000151470	C4orf33	0.077887	1.2965e-02
ENSG00000151474	FRMD4A	0.346735	3.9181e-01
ENSG00000151475	SLC25A31	0.094669	3.5732e-09
ENSG00000151490	PTPRO	0.307215	6.2033e-03
ENSG00000151491	EPS8	0.121657	4.8587e-01
ENSG00000151498	ACAD8	0.201382	2.2351e-07
ENSG00000151500	THYN1	0.103706	1.7582e-14
ENSG00000151502	VPS26B	0.420278	9.6116e-01
ENSG00000151503	NCAPD3	0.193512	4.8258e-09
ENSG00000151532	VTI1A	0.119063	3.2618e-02
ENSG00000151552	QDPR	0.178377	5.7071e-03
ENSG00000151553	FAM160B1	0.228325	6.8124e-01
ENSG00000151572	ANO4	0.384841	8.7734e-05
ENSG00000151575	TEX9	0.043211	4.7814e-14
ENSG00000151577	DRD3	0.308171	2.0190e-03
ENSG00000151611	MMAA	0.181348	4.9184e-05
ENSG00000151612	ZNF827	0.240563	9.9694e-01
ENSG00000151615	POU4F2	0.200807	7.5575e-02
ENSG00000151617	EDNRA	0.509394	9.8185e-01
ENSG00000151623	NR3C2	0.457039	7.2144e-01
ENSG00000151632	AKR1C2	0.101535	1.2137e-10
ENSG00000151640	DPYSL4	0.290202	3.5026e-06
ENSG00000151650	VENTX	0.021177	2.6679e-04
ENSG00000151655	ITIH2	0.073450	3.4129e-10
ENSG00000151657	KIN	0.128441	8.6251e-04
ENSG00000151665	PIGF	0.078849	3.3925e-01
ENSG00000151687	ANKAR	0.038551	3.9564e-32
ENSG00000151689	INPP1	0.201061	7.5120e-07
ENSG00000151690	MFSD6	0.296516	1.6281e-03
ENSG00000151692	RNF144A	0.345037	5.7249e-01
ENSG00000151693	ASAP2	0.279618	9.9977e-01
ENSG00000151694	ADAM17	0.359031	9.6042e-01
ENSG00000151702	FLI1	0.512201	9.7919e-01
ENSG00000151704	KCNJ1	0.067240	2.9666e-05
ENSG00000151715	TMEM45B	0.080582	7.9776e-12
ENSG00000151718	WWC2	0.084267	5.0654e-07
ENSG00000151726	ACSL1	0.219230	2.8504e-02
ENSG00000151729	SLC25A4	0.544048	4.9115e-01
ENSG00000151743	AMN1	0.219241	4.1047e-01
ENSG00000151746	BICD1	0.347682	1.5017e-01
ENSG00000151748	SAV1	0.066551	2.5238e-02
ENSG00000151773	CCDC122	0.041121	3.5082e-06
ENSG00000151778	SERP2	0.207652	6.7493e-01
ENSG00000151779	NBAS	0.102184	1.3874e-15
ENSG00000151789	ZNF385D	0.216247	6.4823e-01
ENSG00000151790	TDO2	0.057834	4.4341e-09
ENSG00000151806	GUF1	0.073361	2.5270e-17
ENSG00000151834	GABRA2	0.629234	9.3413e-01
ENSG00000151835	SACS	0.179907	1.4939e-02
ENSG00000151838	CCDC175	0.074102	2.0998e-09
ENSG00000151846	PABPC3	0.109749	6.3553e-14
ENSG00000151849	CENPJ	0.105611	1.1536e-20
ENSG00000151876	FBXO4	0.124039	2.6932e-05
ENSG00000151882	CCL28	0.135738	5.8525e-02
ENSG00000151883	PARP8	0.357320	7.3568e-02
ENSG00000151892	GFRA1	0.257160	5.8764e-02
ENSG00000151893	CACUL1	0.267457	9.5566e-01
ENSG00000151914	DST	0.216431	6.8095e-01
ENSG00000151917	BEND6	0.123809	9.6552e-03
ENSG00000151923	TIAL1	0.592822	9.9991e-01
ENSG00000151929	BAG3	0.078943	3.1370e-01
ENSG00000151948	GLT1D1	0.076293	6.6626e-10
ENSG00000151952	TMEM132D	0.209461	9.9976e-01
ENSG00000151962	RBM46	0.369454	9.9015e-01
ENSG00000151967	SCHIP1	0.098445	9.8808e-01
ENSG00000152022	LIX1L	0.190786	2.3728e-04
ENSG00000152034	MCHR2	0.250813	4.7684e-06
ENSG00000152056	AP1S3	0.158400	4.1894e-02
ENSG00000152061	RABGAP1L	0.226733	9.9897e-01
ENSG00000152076	CCDC74B	0.039693	2.5907e-03
ENSG00000152078	TMEM56	0.301559	6.2467e-01
ENSG00000152082	MZT2B	0.075611	5.2237e-02
ENSG00000152086	TUBA3E	0.057641	2.7448e-08
ENSG00000152092	ASTN1	0.200015	9.9993e-01
ENSG00000152102	FAM168B	0.323354	1.3480e-02
ENSG00000152104	PTPN14	0.225040	5.1744e-02
ENSG00000152127	MGAT5	0.421353	9.9998e-01
ENSG00000152128	TMEM163	0.279324	4.1404e-02
ENSG00000152137	HSPB8	0.131676	8.3891e-02
ENSG00000152147	GEMIN6	0.032991	6.2046e-06
ENSG00000152154	TMEM178A	0.333932	5.8132e-01
ENSG00000152192	POU4F1	0.404759	8.8182e-01
ENSG00000152193	RNF219	0.073924	6.2242e-08
ENSG00000152207	CYSLTR2	0.086155	1.2164e-04
ENSG00000152208	GRID2	0.213764	7.8270e-01
ENSG00000152213	ARL11	0.053938	5.5610e-03
ENSG00000152214	RIT2	0.286240	3.0741e-03
ENSG00000152217	SETBP1	0.257479	5.9734e-01
ENSG00000152219	ARL14EP	0.180375	4.5093e-01
ENSG00000152223	EPG5	0.137457	4.7420e-06
ENSG00000152229	PSTPIP2	0.301065	7.5521e-03
ENSG00000152240	HAUS1	0.066681	2.1065e-02
ENSG00000152242	C18orf25	0.199344	7.1660e-01
ENSG00000152253	SPC25	0.136931	4.3521e-01
ENSG00000152254	G6PC2	0.056771	2.5181e-05
ENSG00000152256	PDK1	0.169415	2.4900e-05
ENSG00000152266	PTH	0.142667	1.1614e-02
ENSG00000152270	PDE3B	0.113846	4.1033e-05
ENSG00000152284	TCF7L1	0.208213	1.2371e-01
ENSG00000152291	TGOLN2	0.032062	6.0122e-01
ENSG00000152292	SH2D6	0.072324	5.5618e-07
ENSG00000152315	KCNK13	0.195844	2.3014e-01
ENSG00000152332	UHMK1	0.169127	2.4212e-01
ENSG00000152348	ATG10	0.093990	1.6948e-06
ENSG00000152359	POC5	0.040850	1.4263e-06
ENSG00000152377	SPOCK1	0.219527	2.3980e-01
ENSG00000152380	FAM151B	0.073828	3.9191e-08
ENSG00000152382	TADA1	0.199809	8.8052e-02
ENSG00000152402	GUCY1A2	0.404644	9.6844e-01
ENSG00000152404	CWF19L2	0.046728	1.4529e-08
ENSG00000152409	JMY	0.267867	9.9154e-01
ENSG00000152413	HOMER1	0.541106	9.7079e-01
ENSG00000152422	XRCC4	0.045671	8.0668e-07
ENSG00000152430	BOLL	0.116980	1.3719e-01
ENSG00000152433	ZNF547	0.097909	1.4994e-02
ENSG00000152439	ZNF773	0.041181	7.0030e-03
ENSG00000152443	ZNF776	0.160262	1.3819e-01
ENSG00000152454	ZNF256	0.159324	7.2624e-02
ENSG00000152455	SUV39H2	0.623343	2.1171e-01
ENSG00000152457	DCLRE1C	0.246789	6.3442e-01
ENSG00000152463	OLAH	0.021130	1.0878e-04
ENSG00000152464	RPP38	0.093829	5.6719e-02
ENSG00000152465	NMT2	0.276031	2.5168e-02
ENSG00000152475	ZNF837	0.023405	1.2473e-06
ENSG00000152484	USP12	0.566764	9.5984e-01
ENSG00000152492	CCDC50	0.117683	4.7930e-07
ENSG00000152495	CAMK4	0.326175	5.1018e-01
