ensembl_id	gene	UNEECON-G	pLI	mis-z	RVIS	GDI	disease_or_essential_gene
ENSG00000138311	ZNF365	0.148694	0.46742	0.91842	-0.188928521	-180.89533	FALSE
ENSG00000138316	ADAMTS14	0.057241	1.1878e-12	0.48311	-0.76051053	-5123.0958	FALSE
ENSG00000138336	TET1	0.201024	1	1.72	0.789358335	-4993.56015	FALSE
ENSG00000138347	MYPN	0.120215	1.6433e-06	0.45168	-0.088483243	-15598.30352	FALSE
ENSG00000138356	AOX1	0.034146	2.1401e-07	0.30064	1.013300629	-905.65387	FALSE
ENSG00000138376	BARD1	0.082628	2.6403e-14	-0.60927	0.695339093	-4731.20509	TRUE
ENSG00000138378	STAT4	0.412317	0.34267	0.66574	0.306066356	-36.38548	FALSE
ENSG00000138381	ASNSD1	0.094214	0.32484	0.076864	0.506321076	-96.67201	FALSE
ENSG00000138385	SSB	0.34672	0.31553	0.87004	0.24577051	-66.86759	TRUE
ENSG00000138395	CDK15	0.042413	1.4399e-17	0.098413	-0.53445179	-171.90123	FALSE
ENSG00000138398	PPIG	0.282325	0.99024	2.3811	0.893088995	-3812.30735	FALSE
ENSG00000138399	FASTKD1	0.07772	1.1733e-25	0.53491	-1.074624163	-452.27241	FALSE
ENSG00000138435	CHRNA1	0.214956	6.5197e-09	0.85287	0.451335508	-241.66802	TRUE
ENSG00000138439	FAM117B	0.274495	0.008182	1.5578	0.391039215	-42.96972	FALSE
ENSG00000138448	ITGAV	0.089525	5.722e-05	0.99486	0.809071009	-427.47005	TRUE
ENSG00000138449	SLC40A1	0.433896	0.27083	0.68249	-0.140200351	-151.17274	TRUE
ENSG00000138495	COX17	0.186956	0.20947	0.52353	-0.021495014	-712.96801	TRUE
ENSG00000138592	USP8	0.286282	0.53502	2.021	-0.195643878	-805.90942	TRUE
ENSG00000138604	GLCE	0.374524	0.84298	1.8237	0.553648247	-110.70948	TRUE
ENSG00000138606	SHF	0.157582	0.44497	0.95204	-0.313271158	-755.63117	FALSE
ENSG00000138622	HCN4	0.384188	0.99961	2.816	1.123516079	-277.28874	TRUE
ENSG00000138640	FAM13A	0.093741	2.8091e-07	0.98524	0.755647655	-433.44617	FALSE
ENSG00000138650	PCDH10	0.256115	0.85931	1.0378	2.129264681	-95.22371	TRUE
ENSG00000138674	SEC31A	0.108488	0.61992	0.91931	0.988262304	-387.14566	FALSE
ENSG00000138688	KIAA1109	0.262359	4.3715e-12	6.4913	7.464398098	-2175.71619	FALSE
ENSG00000138758	SEPT11	0.333887	0.7624	0.92363	0.47679488	-20.19968	FALSE
ENSG00000138759	FRAS1	0.078227	2.0327e-19	0.53313	-4.065983717	-7813.79024	TRUE
ENSG00000138760	SCARB2	0.255953	2.4343e-05	0.94173	-0.729399129	-107.27576	FALSE
ENSG00000138764	CCNG2	0.220708	0.0046743	0.73226	0.217185746	-89.33315	FALSE
ENSG00000138767	CNOT6L	0.536294	0.99903	3.7569	0.641591886	-10.65084	FALSE
ENSG00000138771	SHROOM3	0.129746	0.31245	1.5006	-1.145686206	-6067.86635	TRUE
ENSG00000138778	CENPE	0.177433	0.88508	2.2093	0.339445229	-1117.40097	TRUE
ENSG00000138795	LEF1	0.289225	0.9605	0.3737	-0.243293061	-108.65686	TRUE
ENSG00000138796	HADH	0.232164	7.9633e-05	0.78582	-0.29749618	-1437.95027	FALSE
ENSG00000138802	SEC24B	0.221013	0.99998	1.3521	0.719568671	-99.13633	TRUE
ENSG00000138821	SLC39A8	0.233679	0.025386	1.4163	0.365421659	-320.26955	FALSE
ENSG00000138823	MTTP	0.238897	8.1359e-07	0.68925	-0.138474617	-5043.47891	TRUE
ENSG00000138834	MAPK8IP3	0.403404	1	3.0467	3.81061963	-619.3755	TRUE
ENSG00000139083	ETV6	0.394205	0.39372	0.86973	0.635655759	-77.68821	TRUE
ENSG00000139131	YARS2	0.139994	4.7828e-11	0.30862	0.603321593	-1275.23642	FALSE
ENSG00000139144	PIK3C2G	0.011635	2.5206e-36	-0.80737	-1.986647821	-8233.84263	FALSE
ENSG00000139151	PLCZ1	0.034017	0.10984	0.095791	0.226407446	-117.49888	FALSE
ENSG00000139154	AEBP2	0.461697	0.99446	2.8699	0.375887465	-13.00958	TRUE
ENSG00000139174	PRICKLE1	0.336254	0.99999	0.79191	0.738915353	-582.56048	TRUE
ENSG00000139190	VAMP1	0.31756	0.014875	1.3147	-0.115527977	-4.55424	TRUE
ENSG00000139193	CD27	0.059888	0.0082802	0.15447	0.307470354	-1127.45049	FALSE
ENSG00000139197	PEX5	0.23408	0.32692	0.8583	0.337779136	-232.4519	TRUE
ENSG00000139219	COL2A1	0.462902	1	3.2536	1.905861443	-2337.43468	TRUE
ENSG00000139289	PHLDA1	0.070484	0.61356	0.75562	-0.039454339	-709.5326	FALSE
ENSG00000139292	LGR5	0.131531	1.3853e-08	-0.061604	-0.086457043	-864.39851	TRUE
ENSG00000139318	DUSP6	0.30047	0.62331	0.65036	0.267639601	-5632.29639	TRUE
ENSG00000139329	LUM	0.43174	0.080652	1.6448	0.22921306	-36.05282	FALSE
ENSG00000139350	NEDD1	0.093744	0.43977	0.71085	0.519130584	-73.47165	FALSE
ENSG00000139352	ASCL1	0.360981	0.69744	1.8199	0.259984232	-52.30709	TRUE
ENSG00000139364	TMEM132B	0.205176	0.99833	1.6613	0.487750464	-3803.48382	FALSE
ENSG00000139372	TDG	0.150977	0.0015258	1.6582	-0.19971623	-4804.42141	TRUE
ENSG00000139445	FOXN4	0.125139	0.53817	0.82732	-0.396841813	-157.5309	TRUE
ENSG00000139514	SLC7A1	0.470305	0.51112	3.3908	1.004468852	-15.98083	TRUE
ENSG00000139546	TARBP2	0.322283	0.095531	0.74825	0.4354008	-17.77972	TRUE
ENSG00000139547	RDH16	0.113651	5.7887e-07	-0.15238	-0.387780214	-130.002	FALSE
ENSG00000139567	ACVRL1	0.491313	0.12297	0.60155	0.005067496	-141.01923	TRUE
ENSG00000139579	NABP2	0.447928	0.87734	1.6945	0.289350514	-1.67296	FALSE
ENSG00000139618	BRCA2	0.014494	5.4597e-24	-0.43747	0.142205075	-775.59808	TRUE
ENSG00000139625	MAP3K12	0.444219	0.30379	0.41324	1.204745351	-151.97483	TRUE
ENSG00000139631	CSAD	0.086395	0.0016242	0.4729	-0.108487531	-105.98321	FALSE
ENSG00000139636	LMBR1L	0.141711	0.0041894	0.97599	0.084105757	-178.30546	FALSE
ENSG00000139687	RB1	0.312179	1	2.8386	0.650028648	-183.73881	TRUE
ENSG00000139722	VPS37B	0.080607	0.49976	0.24345	-0.363726507	-29.22607	FALSE
ENSG00000139725	RHOF	0.208942	0.062344	0.96524	-0.600851373	-200.17138	FALSE
ENSG00000139734	DIAPH3	0.119371	3.4231e-14	0.51277	-0.199234898	-1035.20492	FALSE
ENSG00000139737	SLAIN1	0.304008	0.85373	0.9843	0.060672203	-2009.99237	FALSE
ENSG00000139797	RNF113B	0.157625	0.77235	0.73571	-0.367474539	-200.46799	FALSE
ENSG00000139835	GRTP1	0.056188	3.3077e-12	-0.81797	-0.663166686	-1686.15264	FALSE
ENSG00000139842	CUL4A	0.436459	0.99999	3.0096	0.921675411	-1807.63636	TRUE
ENSG00000139880	CDH24	0.240779	2.0091e-07	1.4606	-0.008361602	-417.10017	FALSE
ENSG00000139910	NOVA1	0.43399	0.80945	2.4813	0.943388936	-152.84098	TRUE
ENSG00000139915	MDGA2	0.392308	0.16726	0.61182	0.543967248	-2231.78204	FALSE
ENSG00000139970	RTN1	0.181865	0.97442	1.8738	-0.441820624	-571.10507	FALSE
ENSG00000139990	DCAF5	0.439474	1	3.0195	1.411746561	-58.69346	FALSE
ENSG00000140015	KCNH5	0.345612	0.72962	2.943	1.544233726	-2072.70312	FALSE
ENSG00000140030	GPR65	0.21983	0.12023	0.72516	0.064420593	-1188.28165	FALSE
ENSG00000140090	SLC24A4	0.097923	0.61025	0.93212	-0.258906603	-793.84443	FALSE
ENSG00000140262	TCF12	0.284089	0.36699	0.94255	0.866068102	-248.01793	TRUE
ENSG00000140280	LYSMD2	0.059212	0.3087	-0.36763	-0.597888184	-268.01742	FALSE
ENSG00000140285	FGF7	0.373755	0.51631	1.5725	0.016150707	-0.89584	FALSE
ENSG00000140323	DISP2	0.121417	0.32671	0.94328	-0.178772617	-1049.95108	FALSE
ENSG00000140326	CDAN1	0.138262	0.12402	-0.94796	-0.751588829	-8611.31398	TRUE
ENSG00000140332	TLE3	0.477509	0.61641	0.7335	1.603592561	-29.78111	TRUE
ENSG00000140382	HMG20A	0.319718	0.88822	0.83083	0.30372164	-16.35078	FALSE
ENSG00000140386	SCAPER	0.325031	0.031942	0.86795	1.146965433	-5691.45688	FALSE
ENSG00000140416	TPM1	0.631438	0.0067323	0.74236	0.381198136	-5.86077	TRUE
ENSG00000140443	IGF1R	0.544006	0.76771	2.8966	2.250799356	-156.15124	TRUE
ENSG00000140451	PIF1	0.089307	9.2629e-16	0.47625	-1.456275716	-812.20188	FALSE
ENSG00000140463	BBS4	0.05258	6.4292e-13	-0.91758	0.217346558	-2325.46088	TRUE
ENSG00000140470	ADAMTS17	0.171607	0.025969	0.093477	0.332189992	-3746.43136	FALSE
ENSG00000140481	CCDC33	0.018239	0.004493	-0.07986	-0.595212988	-4456.19559	FALSE
ENSG00000140505	CYP1A2	0.066438	2.2462e-10	-0.36843	-0.523045726	-141.56503	TRUE
ENSG00000140521	POLG	0.144684	0.0086476	-0.58558	0.505272087	-540.1607	TRUE
ENSG00000140538	NTRK3	0.508063	0.64738	0.43827	1.578142617	-54.70856	TRUE
ENSG00000140564	FURIN	0.388141	0.21248	2.5954	0.620827183	-202.72489	TRUE
ENSG00000140612	SEC11A	0.504955	0.00047042	1.6096	0.297629298	-0.98813	FALSE
ENSG00000140650	PMM2	0.144729	6.9062e-11	-1.5693	-0.363726507	-146.87617	TRUE
ENSG00000140675	SLC5A2	0.037485	0.025072	0.1891	1.51347112	-83.6341	FALSE
ENSG00000140691	ARMC5	0.207831	0.97845	0.93007	-0.179709438	-691.66399	FALSE
ENSG00000140718	FTO	0.174965	1.077e-07	0.67877	-0.357630716	-98.07425	TRUE
ENSG00000140743	CDR2	0.15	0.00069502	0.96303	0.970569499	-77.67433	FALSE
ENSG00000140829	DHX38	0.291756	0.0015102	0.90139	2.635361227	-154.29475	FALSE
ENSG00000140835	CHST4	0.118207	9.1964e-10	0.263	-0.094276488	-79.52391	FALSE
ENSG00000140836	ZFHX3	0.206548	1	-0.54968	4.080581898	-6032.74571	FALSE
ENSG00000140939	NOL3	0.028793	0.00019692	0.089148	-1.016996373	-82.97218	TRUE
ENSG00000140943	MBTPS1	0.292764	0.064115	-0.4453	1.535565292	-219.33799	TRUE
ENSG00000140945	CDH13	0.328756	0.53899	-0.51598	0.040690704	-147.30048	FALSE
ENSG00000140955	ADAD2	0.064938	0.0094907	-2.3145	-0.70127948	-3256.58012	FALSE
ENSG00000140961	OSGIN1	0.237083	0.00035155	-0.69056	-0.242349189	-316.10707	FALSE
ENSG00000140986	RPL3L	0.062437	0.098023	-0.66521	-2.078755583	-432.11942	FALSE
ENSG00000140992	PDPK1	0.518128	0.48157	0.78897	-0.33810746	-11.8633	TRUE
ENSG00000140995	DEF8	0.342114	0.091968	0.089172	0.567239331	-223.67964	FALSE
ENSG00000141030	COPS3	0.46153	0.91871	0.941	0.509910227	-14.78144	TRUE
ENSG00000141052	MYOCD	0.082209	0.99887	0.38818	-0.464939468	-548.16617	TRUE
ENSG00000141141	DDX52	0.071063	2.5585e-10	0.31291	-0.355284482	-187.23376	FALSE
ENSG00000141161	UNC45B	0.073152	2.9286e-13	-0.38041	-1.069954248	-1501.76084	TRUE
ENSG00000141232	TOB1	0.291895	0.95758	1.577	0.097535388	-36.86645	FALSE
ENSG00000141252	VPS53	0.269305	0.079883	0.86389	0.837482298	-1725.34458	TRUE
ENSG00000141255	SPATA22	0.049506	0.0014418	0.078615	-0.326080584	-524.1868	FALSE
ENSG00000141279	NPEPPS	0.549965	1	4.2043	0.039584489	-51.85467	TRUE
ENSG00000141295	SCRN2	0.118873	1.4395e-10	0.71178	-0.657853438	-678.96406	FALSE
ENSG00000141338	ABCA8	0.025895	1.921e-51	0.040155	-2.163493136	-2117.48181	FALSE
ENSG00000141378	PTRH2	0.19058	0.00076895	0.53339	0.202814005	-21.21498	TRUE
ENSG00000141380	SS18	0.257857	0.16687	0.95645	0.506161279	-164.78585	TRUE
ENSG00000141385	AFG3L2	0.447808	0.04074	2.1461	1.306285571	-36.24735	TRUE
ENSG00000141401	IMPA2	0.159102	0.10042	0.87468	-0.125207559	-212.72651	FALSE
ENSG00000141404	GNAL	0.621321	0.75543	0.55322	0.496320876	-136.08803	TRUE
ENSG00000141429	GALNT1	0.482539	0.63145	0.59372	0.725162342	-29.49125	TRUE
ENSG00000141433	ADCYAP1	0.11538	0.52237	-0.24377	-0.011651944	-938.17128	TRUE
ENSG00000141434	MEP1B	0.061666	2.8761e-24	0.8147	-0.55694258	-1007.09424	TRUE
ENSG00000141437	SLC25A52	0.063532	0.00038241	0.042071	-1.231486033	-217.56005	FALSE
ENSG00000141448	GATA6	0.249396	0.99629	1.3595	0.180322373	-110.3852	TRUE
ENSG00000141458	NPC1	0.296416	0.019435	0.91093	0.785205458	-5752.71243	FALSE
ENSG00000141503	MINK1	0.423585	0.55586	4.4636	1.458466953	-2119.37505	FALSE
ENSG00000141505	ASGR1	0.071716	1.0851e-12	-0.059451	0.634093577	-14.55779	FALSE
ENSG00000141506	PIK3R5	0.338697	0.4256	0.87359	-0.130195922	-168.04756	FALSE
ENSG00000141510	TP53	0.2338	0.8095	0.98887	0.1111262	-15.3263	TRUE
ENSG00000141519	CCDC40	0.072711	0.092269	0.64197	-1.309171925	-1499.71528	TRUE
ENSG00000141543	EIF4A3	0.767394	0.91352	4.1735	0.608476137	-9.44537	FALSE
ENSG00000141551	CSNK1D	0.492378	0.91545	2.9187	0.600197215	-49.61197	TRUE
ENSG00000141564	RPTOR	0.547246	0.44281	5.1224	2.79946667	-64.74857	TRUE
ENSG00000141646	SMAD4	0.648313	0.31199	4.2735	0.451958419	-15.10025	TRUE
ENSG00000141720	PIP4K2B	0.524813	0.64478	3.2412	0.40759676	-29.81132	TRUE
ENSG00000141736	ERBB2	0.333967	0.001271	0.74964	0.666931197	-5901.30986	TRUE
ENSG00000141837	CACNA1A	0.488834	1	6.318	2.115321913	-4523.77922	TRUE
ENSG00000141867	BRD4	0.470255	0.71803	3.7405	2.063796522	-185.92351	TRUE
ENSG00000141946	ZIM3	0.060604	2.1267e-05	-0.41478	-1.40440929	-3426.60671	FALSE
ENSG00000141968	VAV1	0.495603	0.9999	4.0698	0.938233999	-93.51499	TRUE
ENSG00000142025	DMRTC2	0.13253	0.87555	0.97673	-0.083031743	-37.06083	FALSE
ENSG00000142182	DNMT3L	0.0653	0.0039933	0.35813	-0.555540218	-631.44216	TRUE
ENSG00000142208	AKT1	0.613864	0.048804	3.4537	1.039772304	-12.57291	TRUE
ENSG00000142449	FBN3	0.069635	0.00019011	-0.076122	-6.510316364	-18901.16442	FALSE
ENSG00000142453	CARM1	0.646293	0.60829	4.2463	1.043521587	-107.90227	TRUE
ENSG00000142599	RERE	0.220953	0.84887	0.74788	2.692017503	-607.52718	TRUE
ENSG00000142606	MMEL1	0.040245	1.0781e-14	-0.76766	-0.829995097	-200.55931	FALSE
ENSG00000142611	PRDM16	0.16176	1	0.55561	0.68978785	-1261.89174	TRUE
ENSG00000142655	PEX14	0.2725	0.54338	0.50779	-0.317801809	-405.18413	TRUE
ENSG00000142669	SH3BGRL3	0.211237	0.079044	-0.52014	-0.317968917	-4.86239	FALSE
ENSG00000142687	KIAA0319L	0.207201	0.00033573	0.57936	1.186007125	-147.63214	FALSE
ENSG00000142731	PLK4	0.194068	2.4541e-06	0.91346	0.419167564	-93.45235	TRUE
ENSG00000142784	WDTC1	0.561385	0.99914	3.8722	0.331684395	-58.41954	TRUE
ENSG00000142798	HSPG2	0.216328	0.0025576	0.099031	-2.662827905	-6624.11904	TRUE
ENSG00000142867	BCL10	0.32575	0.3544	1.4044	-0.217839222	-749.70865	TRUE
ENSG00000142910	TINAGL1	0.279714	0.44058	0.94656	0.449772085	-64.61353	TRUE
ENSG00000143013	LMO4	0.524514	0.68728	2.2203	0.156890075	-7.4204	TRUE
ENSG00000143032	BARHL2	0.173272	0.60994	-0.028138	0.188601075	-43.82051	TRUE
ENSG00000143033	MTF2	0.381351	0.99854	2.72	0.494914823	-44.59794	TRUE
ENSG00000143036	SLC44A3	0.103524	0.00286	0.98699	-0.858735948	-122.98894	FALSE
ENSG00000143093	STRIP1	0.287058	1.2217e-05	0.73891	1.215989854	-39.05666	FALSE
ENSG00000143140	GJA5	0.266262	0.54766	1.5397	0.728911516	-13.74549	TRUE
ENSG00000143164	DCAF6	0.240737	0.19152	2.1068	0.582396635	-1387.38336	FALSE
ENSG00000143190	POU2F1	0.342396	0.83375	2.6212	0.832168363	-100.87731	TRUE
ENSG00000143199	ADCY10	0.168541	6.9478e-34	0.74169	-0.452620447	-738.8812	FALSE
ENSG00000143256	PFDN2	0.225786	0.38209	0.51243	-0.123024262	-11.43886	TRUE
ENSG00000143258	USP21	0.385747	0.010913	0.50105	0.48070235	-291.82837	TRUE
ENSG00000143337	TOR1AIP1	0.130905	8.1714e-10	-0.8986	0.469457453	-164.11702	TRUE
ENSG00000143375	CGN	0.085799	0.00031634	-0.087912	-2.885656469	-2222.88681	FALSE
ENSG00000143376	SNX27	0.22709	0.99929	2.2269	0.436181884	-39.61796	TRUE
ENSG00000143379	SETDB1	0.459128	0.99975	0.78739	1.092753026	-354.06408	TRUE
ENSG00000143393	PI4KB	0.563285	0.99705	3.6813	1.421423817	-68.21585	FALSE
ENSG00000143401	ANP32E	0.367032	0.84569	0.88118	0.186256481	-3690.10379	FALSE
ENSG00000143412	ANXA9	0.132246	3.4431e-17	0.3577	-1.430816663	-807.14518	FALSE
ENSG00000143416	SELENBP1	0.072853	7.4502e-14	0.45	-0.274061162	-230.78602	FALSE
ENSG00000143437	ARNT	0.319727	0.85789	2.4816	1.186619248	-99.66528	TRUE
ENSG00000143458	GABPB2	0.098774	3.041e-05	0.99702	-0.416364742	-2570.24909	FALSE
ENSG00000143476	DTL	0.206194	0.029184	1.9269	1.517038732	-126.25129	TRUE
ENSG00000143494	VASH2	0.101498	0.49117	0.95132	0.142677362	-238.11708	FALSE
ENSG00000143514	TP53BP2	0.212115	0.013296	0.58421	1.263674341	-536.31329	TRUE
ENSG00000143520	FLG2	0.132488	0.016683	-0.59883	-0.48613146	-6513.79854	FALSE
ENSG00000143546	S100A8	0.162206	0.13657	0.016793	0.032708307	-1.98251	TRUE
ENSG00000143549	TPM3	0.514023	0.049487	2.4919	0.397755721	-38.39972	TRUE
ENSG00000143553	SNAPIN	0.192051	0.0015741	0.79889	0.186256481	-12.51052	TRUE
ENSG00000143621	ILF2	0.640063	0.82753	3.5189	0.508348935	-4.82461	TRUE
ENSG00000143631	FLG	0.003009	0.00031234	-17.639	-23.3209273	-16458.42079	TRUE
ENSG00000143632	ACTA1	0.773506	9.4789e-07	4.591	0.591137909	-6.81058	TRUE
ENSG00000143653	SCCPDH	0.124223	2.3839e-08	1.0058	-0.037890032	-266.21084	FALSE
ENSG00000143669	LYST	0.196398	0.025022	0.29778	0.922340982	-1598.72637	FALSE
ENSG00000143768	LEFTY2	0.062376	0.00071163	0.58018	0.226246062	-536.93525	TRUE
ENSG00000143797	MBOAT2	0.343046	0.3799	1.8017	-0.153009547	-188.80659	FALSE
ENSG00000143799	PARP1	0.301717	0.00055174	0.93248	0.636775451	-3117.80668	TRUE
ENSG00000143815	LBR	0.122086	0.095869	0.4744	-0.433541836	-157.9434	TRUE
ENSG00000143816	WNT9A	0.202117	0.87953	1.1791	0.251082179	-35.43939	TRUE
ENSG00000143819	EPHX1	0.122031	0.010577	-0.087746	-0.937779748	-5182.02528	FALSE
ENSG00000143839	REN	0.253545	1.2722e-07	0.91254	0.446023463	-42.28384	TRUE
ENSG00000143847	PPFIA4	0.221594	2.5943e-09	2.3023	0.410723571	-1473.79951	FALSE
ENSG00000143850	PLEKHA6	0.085926	0.063772	0.76985	-0.324198685	-192.56504	FALSE
ENSG00000143851	PTPN7	0.103782	0.12314	0.9566	-0.23798022	-3744.17727	FALSE
ENSG00000143858	SYT2	0.33063	0.98425	2.0275	0.716883324	-25.95478	TRUE
ENSG00000143867	OSR1	0.498035	0.86897	1.6823	0.175010591	-17.33473	FALSE
ENSG00000143882	ATP6V1C2	0.123273	6.1823e-08	0.9343	-0.452445652	-2899.9886	FALSE
ENSG00000143942	CHAC2	0.049147	1.9866e-06	-1.3037	-0.059760059	-30.15884	FALSE
ENSG00000143952	VPS54	0.291368	0.99977	0.96527	0.983546988	-1770.06397	TRUE
ENSG00000143995	MEIS1	0.643534	0.92668	3.4679	0.281852859	-129.87684	TRUE
ENSG00000144028	SNRNP200	0.51155	0.99998	6.2285	3.669676915	-177.85929	TRUE
ENSG00000144029	MRPS5	0.113079	0.00036075	0.41037	-0.295931261	-267.95715	FALSE
ENSG00000144036	EXOC6B	0.322994	0.073384	2.3774	0.026937207	-132.52888	FALSE
ENSG00000144061	NPHP1	0.115007	3.7003e-14	0.32471	0.169238809	-200.55285	FALSE
ENSG00000144115	THNSL2	0.045186	0.0015748	-0.074816	-0.995735219	-512.18284	FALSE
ENSG00000144136	SLC20A1	0.268143	0.0072709	0.8539	0.929954699	-84.26474	TRUE
ENSG00000144152	FBLN7	0.13204	0.00036275	0.96387	-0.196586729	-403.7545	FALSE
ENSG00000144218	AFF3	0.218195	0.95655	0.6046	1.603974979	-210.2759	FALSE
ENSG00000144228	SPOPL	0.272198	0.0081652	0.97819	0.16829518	-55.42268	FALSE
ENSG00000144278	GALNT13	0.248065	0.37308	-0.43187	0.594261163	-77.7295	FALSE
ENSG00000144285	SCN1A	0.465683	1	5.5293	1.851630779	-148.17021	TRUE
ENSG00000144290	SLC4A10	0.44757	0.13047	4.1609	1.237081052	-69.94846	FALSE
ENSG00000144355	DLX1	0.558594	0.92036	0.95763	0.129086764	-2.45008	TRUE
ENSG00000144381	HSPD1	0.428781	0.32753	0.64015	0.312781799	-89.54005	TRUE
ENSG00000144401	METTL21A	0.061444	0.074681	0.059082	-0.571482699	-231.58015	FALSE
ENSG00000144426	NBEAL1	0.095828	3.9889e-30	0.59126	0.445745687	-746.62671	FALSE
ENSG00000144445	KANSL1L	0.050652	0.94814	0.49967	0.110668991	-348.30942	FALSE
ENSG00000144451	SPAG16	0.036792	7.7552e-08	-0.85909	0.264835257	-2666.31265	FALSE
ENSG00000144452	ABCA12	0.19535	0.71726	0.24491	1.159328342	-2992.15591	TRUE
ENSG00000144455	SUMF1	0.237827	7.8607e-09	-0.52872	0.424935722	-1048.22721	TRUE
ENSG00000144476	ACKR3	0.376315	0.40488	0.47976	-0.198151284	-73.27932	TRUE
ENSG00000144554	FANCD2	0.203823	2.8619e-06	0.058948	0.483395132	-710.41171	TRUE
ENSG00000144583	MARCH4	0.298692	0.44159	1.0846	0.065202511	-48.17156	FALSE
ENSG00000144589	STK11IP	0.120292	0.58409	0.76181	-0.241410193	-470.92876	FALSE
ENSG00000144642	RBMS3	0.242171	0.14602	1.3982	0.465548304	-25.43983	FALSE
ENSG00000144655	CSRNP1	0.094364	0.32862	0.20123	0.579266679	-58.28318	TRUE
ENSG00000144668	ITGA9	0.209557	0.020533	0.86828	0.430581142	-296.69005	TRUE
ENSG00000144724	PTPRG	0.142183	2.1982e-05	0.23617	1.297792974	-1119.45815	FALSE
ENSG00000144730	IL17RD	0.026778	0.0020118	0.49749	0.220475939	-2297.79347	FALSE
ENSG00000144741	SLC25A26	0.068033	0.014937	-0.33525	-0.494007668	-2723.524	TRUE
ENSG00000144744	UBA3	0.253747	0.51033	1.2621	1.055550428	-19.00162	TRUE
ENSG00000144749	LRIG1	0.168079	0.0021984	-1.1303	-1.464952914	-4235.50177	TRUE
ENSG00000144771	LRTM1	0.034482	1.2419e-11	-0.85234	-0.362161292	-203.32786	FALSE
ENSG00000144802	NFKBIZ	0.254381	0.57104	0.56654	0.270767051	-64.66853	TRUE
ENSG00000144824	PHLDB2	0.109792	1.341e-08	-0.69902	0.718180678	-1475.77426	FALSE
ENSG00000144843	ADPRH	0.050486	0.0128	0.23067	0.041148446	-47.54224	FALSE
ENSG00000144852	NR1I2	0.039875	9.2384e-09	-0.50383	1.050396991	-99.56266	FALSE
ENSG00000144868	TMEM108	0.151877	0.91515	0.82008	0.172204853	-186.62645	FALSE
ENSG00000144908	ALDH1L1	0.087076	0.010726	-0.085628	-0.580064696	-5265.95607	FALSE
ENSG00000144909	OSBPL11	0.347781	0.9423	2.3821	0.917926796	-27.29428	FALSE
ENSG00000144959	NCEH1	0.271874	0.78673	0.67411	0.549118029	-1172.78397	FALSE
ENSG00000145012	LPP	0.059839	0.0087977	0.076426	-0.385273638	-2291.9413	TRUE
ENSG00000145087	STXBP5L	0.333992	0.82957	0.73258	1.601603021	-1445.05593	FALSE
ENSG00000145103	ILDR1	0.104474	3.6953e-11	-0.42413	-0.544915089	-2310.59269	FALSE
ENSG00000145107	TM4SF19	0.060346	0.00015675	0.76145	-0.217056434	-336.61202	FALSE
ENSG00000145147	SLIT2	0.279282	0.61721	0.71902	1.775733014	-141.45348	TRUE
ENSG00000145191	EIF2B5	0.236443	0.13364	0.93069	0.811079202	-3888.77026	FALSE
ENSG00000145194	ECE2	0.054327	2.0812e-19	0.64493	0.502915537	-423.29385	FALSE
ENSG00000145241	CENPC	0.077653	0.0010556	0.86593	-0.80984282	-141.18152	TRUE
ENSG00000145248	SLC10A4	0.105293	0.030445	1.0314	0.121589726	-57.29346	FALSE
ENSG00000145362	ANK2	0.315228	0.17477	0.94853	2.975174634	-4153.94899	TRUE
ENSG00000145365	TIFA	0.235748	0.12825	0.97296	-0.4405861	-111.46032	FALSE
ENSG00000145384	FABP2	0.13989	0.0054053	0.81973	-0.19753356	-11.89638	FALSE
ENSG00000145386	CCNA2	0.379804	0.9997	2.4139	0.150956069	-53.82847	TRUE
ENSG00000145391	SETD7	0.281227	0.28484	0.98046	0.110344344	-22.99717	TRUE
ENSG00000145423	SFRP2	0.361127	0.0020138	1.3309	0.105814085	-1051.74266	FALSE
ENSG00000145431	PDGFC	0.336804	0.91823	0.78595	0.596448056	-16.87911	TRUE
ENSG00000145476	CYP4V2	0.066669	1.5173e-10	-0.056228	-0.365127222	-1907.56403	FALSE
ENSG00000145623	OSMR	0.056539	0.0023291	0.62668	-0.659884428	-1984.40709	FALSE
ENSG00000145632	PLK2	0.518947	0.9999	3.1731	0.735003597	-52.84148	TRUE
ENSG00000145675	PIK3R1	0.407999	0.96135	3.1367	1.300972132	-2135.01489	TRUE
ENSG00000145681	HAPLN1	0.209322	0.5705	0.07756	-0.284686763	-33.08596	TRUE
ENSG00000145687	SSBP2	0.487051	0.98093	2.6346	0.075665863	-15.15944	TRUE
ENSG00000145715	RASA1	0.487296	1	4.1024	0.884193789	-144.431	TRUE
ENSG00000145780	FEM1C	0.427219	0.67202	2.5254	0.936670933	-19.14031	FALSE
ENSG00000145794	MEGF10	0.178442	0.99368	0.57349	1.652871107	-1243.14935	FALSE
ENSG00000145824	CXCL14	0.202975	0.041173	0.77461	-0.247989736	-7.02105	TRUE
ENSG00000145850	TIMD4	0.025533	6.929e-11	-0.54178	-0.868579409	-445.69225	FALSE
ENSG00000145868	FBXO38	0.376202	0.99954	3.1369	0.856392412	-2999.5379	FALSE
ENSG00000145888	GLRA1	0.386026	0.021018	1.6227	0.210470385	-149.47271	TRUE
ENSG00000145901	TNIP1	0.153005	0.73529	0.99198	-0.650977999	-891.12237	TRUE
